date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:04:54	37102/37102	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/testimonial/review_5.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/testimonial/review_5.jpg	(from https://ifixandrepair.com/)
12:04:54	49399/49399	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/testimonial/review_6.jpg	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/testimonial/review_6.jpg	(from https://ifixandrepair.com/)
12:04:55	1947/1947	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/casemate.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/casemate.png	(from https://ifixandrepair.com/)
12:04:55	2303/2303	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/cellhelmet.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/cellhelmet.png	(from https://ifixandrepair.com/)
12:04:55	1284/1284	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/dji.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/dji.png	(from https://ifixandrepair.com/)
12:04:55	284122/284122	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/tech.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/banner/tech.png	(from https://ifixandrepair.com/)
12:04:55	3351/3351	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/gear4.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/gear4.png	(from https://ifixandrepair.com/)
12:04:55	1573/1573	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/incipio.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/incipio.png	(from https://ifixandrepair.com/)
12:04:56	2428/2428	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/lifeproof.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/lifeproof.png	(from https://ifixandrepair.com/)
12:04:56	3382/3382	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/mophie.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/mophie.png	(from https://ifixandrepair.com/)
12:04:56	11945/11945	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/otter.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/otter.png	(from https://ifixandrepair.com/)
12:04:56	2553/2553	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/speck.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/speck.png	(from https://ifixandrepair.com/)
12:04:57	2213/2213	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/ventev.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/partners/ventev.png	(from https://ifixandrepair.com/)
12:04:57	12490/12490	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/bg/03.png	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/images/bg/03.png	(from https://ifixandrepair.com/)
12:04:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:04:35%20GMT	https://ifixandrepair.com/privacy-policy	C:/My%20Web%20Sites/zip/ifixandrepair.com/privacy-policy	(from https://ifixandrepair.com/)
12:04:58	241/241	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Apr%202023%2009:04:35%20GMT	https://ifixandrepair.com/supply	C:/My%20Web%20Sites/zip/ifixandrepair.com/supply	(from https://ifixandrepair.com/)
12:04:58	86927/86927	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/vendor/components/jquery/jquery.min.js?ver=3.3.1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/vendor/components/jquery/jquery.min3d36.js	(from https://ifixandrepair.com/)
12:04:58	51112/51112	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2009:04:35%20GMT	https://ifixandrepair.com/privacy-policy/	C:/My%20Web%20Sites/zip/ifixandrepair.com/privacy-policy/index.html	(from https://ifixandrepair.com/)
12:04:59	9566/9566	---M--	200	added ('OK')	application/javascript	date:Fri,%2011%20Mar%202022%2004:32:02%20GMT	https://ifixandrepair.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from https://ifixandrepair.com/)
12:04:59	318/318	---M--	403	error ('Forbidden')	text/html	date:Wed,%2005%20Apr%202023%2009:04:36%20GMT	https://ifixandrepair.com/supply/	C:/My%20Web%20Sites/zip/ifixandrepair.com/supply/index.html	(from https://ifixandrepair.com/)
12:04:59	2793/2793	---M--	200	added ('OK')	application/javascript	date:Fri,%2011%20Mar%202022%2004:32:02%20GMT	https://ifixandrepair.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=4.0.4	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min5fc8.js	(from https://ifixandrepair.com/)
12:04:59	1846/1846	---M--	200	added ('OK')	application/javascript	date:Fri,%2011%20Mar%202022%2004:32:02%20GMT	https://ifixandrepair.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from https://ifixandrepair.com/)
12:05:00	1985/1985	---M--	200	added ('OK')	application/javascript	date:Fri,%2011%20Mar%202022%2004:32:02%20GMT	https://ifixandrepair.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=4.0.4	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min5fc8.js	(from https://ifixandrepair.com/)
12:05:00	2940/2940	---M--	200	added ('OK')	application/javascript	date:Fri,%2011%20Mar%202022%2004:32:02%20GMT	https://ifixandrepair.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=4.0.4	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min5fc8.js	(from https://ifixandrepair.com/)
12:05:00	8214/8214	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/plugins/wp-smushit/app/assets/js/smush-lazy-load.min.js?ver=3.3.1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/plugins/wp-smushit/app/assets/js/smush-lazy-load.min3d36.js	(from https://ifixandrepair.com/)
12:05:00	8501/8501	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/vendor/components/jquery/jquery-migrate.min.js?ver=3.0.1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/vendor/components/jquery/jquery-migrate.min41fe.js	(from https://ifixandrepair.com/)
12:05:01	15883/15883	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20Nov%202021%2002:33:33%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/functions.js?ver=1.1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/functions4963.js	(from https://ifixandrepair.com/)
12:05:01	140540/140540	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:41%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/vendor/leaflet/leaflet.js?ver=1.3.4	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/vendor/leaflet/leafletc412.js	(from https://ifixandrepair.com/)
12:05:01	18818/18818	---M--	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202019%2015:24:40%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/theme-config.js?ver=1.1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/theme-config4963.js	(from https://ifixandrepair.com/)
12:05:01	28885/28885	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20Nov%202021%2002:29:24%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/app.js?ver=1.1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/app4963.js	(from https://ifixandrepair.com/)
12:05:01	4253/4253	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/wsjb.js?ver=1.0	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/wsjb5152.js	(from https://ifixandrepair.com/)
12:05:03	2085/2085	---M-Z	200	added ('OK')	application/javascript	etag:%221121cd9-825-5712f444e1daa-gzip%22	https://cdn.datatables.net/1.10.19/js/dataTables.bootstrap4.min.js?ver=1.0	C:/My%20Web%20Sites/zip/cdn.datatables.net/1.10.19/js/dataTables.bootstrap4.min5152.js	(from https://ifixandrepair.com/)
12:05:03	1244/1244	---M-Z	200	added ('OK')	application/javascript	etag:%2213e23a5-4dc-5712f46726cda-gzip%22	https://cdn.datatables.net/responsive/2.2.3/js/responsive.bootstrap4.min.js?ver=1.0	C:/My%20Web%20Sites/zip/cdn.datatables.net/responsive/2.2.3/js/responsive.bootstrap4.min5152.js	(from https://ifixandrepair.com/)
12:05:04	3671/3671	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/indeed-job.js?ver=1.0	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/indeed-job5152.js	(from https://ifixandrepair.com/)
12:05:04	5897/5897	---M--	200	added ('OK')	application/javascript	date:Thu,%2014%20Nov%202019%2020:19:55%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/wpsl.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/wpsl68b3.js	(from https://ifixandrepair.com/)
12:05:04	21004/21004	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/popper.min.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/popper.min68b3.js	(from https://ifixandrepair.com/)
12:05:04	55775/55775	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/bootstrap.min.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/bootstrap.min68b3.js	(from https://ifixandrepair.com/)
12:05:05	3189/3189	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/jquery.appear.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/jquery.appear68b3.js	(from https://ifixandrepair.com/)
12:05:05	16662/16662	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/modernizr.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/modernizr68b3.js	(from https://ifixandrepair.com/)
12:05:05	2532/2532	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/jquery.easing.min.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/jquery.easing.min68b3.js	(from https://ifixandrepair.com/)
12:05:05	45520/45520	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/menu/jquery.smartmenus.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/menu/jquery.smartmenus68b3.js	(from https://ifixandrepair.com/)
12:05:05	44342/44342	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/owl-carousel/owl.carousel.min.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/owl-carousel/owl.carousel.min68b3.js	(from https://ifixandrepair.com/)
12:05:06	20216/20216	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/magnific-popup/jquery.magnific-popup.min.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/magnific-popup/jquery.magnific-popup.min68b3.js	(from https://ifixandrepair.com/)
12:05:06	3098/3098	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/counter/counter.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/counter/counter68b3.js	(from https://ifixandrepair.com/)
12:05:06	5339/5339	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/countdown/jquery.countdown.min.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/countdown/jquery.countdown.min68b3.js	(from https://ifixandrepair.com/)
12:05:06	11732/11732	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/contact-form/contact-form.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/contact-form/contact-form68b3.js	(from https://ifixandrepair.com/)
12:05:07	20806/20806	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/contact-form/jquery.validate.min.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/contact-form/jquery.validate.min68b3.js	(from https://ifixandrepair.com/)
12:05:07	5528/5528	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/map.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/map68b3.js	(from https://ifixandrepair.com/)
12:05:07	8415/8415	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/wow.min.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/wow.min68b3.js	(from https://ifixandrepair.com/)
12:05:07	3196/3196	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/typer.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/typer68b3.js	(from https://ifixandrepair.com/)
12:05:08	40847/40847	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/isotope/isotope.pkgd.min.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/isotope/isotope.pkgd.min68b3.js	(from https://ifixandrepair.com/)
12:05:08	1373/1373	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/loaders.css.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/loaders.css68b3.js	(from https://ifixandrepair.com/)
12:05:08	18354/18354	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/leaflet-gesture-handling.min.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/leaflet-gesture-handling.min68b3.js	(from https://ifixandrepair.com/)
12:05:08	17268/17268	---M--	200	added ('OK')	application/javascript	date:Thu,%2001%20Apr%202021%2018:08:05%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/theme-script.js?v=1.0.3&ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/js/theme-script5586.js	(from https://ifixandrepair.com/)
12:05:08	0/0	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Nov%202019%2019:21:42%20GMT	https://ifixandrepair.com/wp-content/themes/ifix-theme-2.0/custom.js?ver=1	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/themes/ifix-theme-2.0/custom68b3.js	(from https://ifixandrepair.com/)
12:05:09	1426/1426	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2004:32:10%20GMT	https://ifixandrepair.com/wp-includes/js/wp-embed.min.js?ver=5.7.8	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-includes/js/wp-embed.mind988.js	(from https://ifixandrepair.com/)
12:05:09	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Mar%202022%2004:32:02%20GMT	https://ifixandrepair.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://ifixandrepair.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=4.0.4)
12:05:09	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Mar%202022%2004:32:02%20GMT	https://ifixandrepair.com/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://ifixandrepair.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=4.0.4)
12:05:09	1304/1304	---M--	200	added ('OK')	x-font/woff	date:Fri,%2011%20Mar%202022%2004:32:02%20GMT	https://ifixandrepair.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://ifixandrepair.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=4.0.4)
12:05:09	1512/1512	---M--	200	added ('OK')	x-font/ttf	date:Fri,%2011%20Mar%202022%2004:32:02%20GMT	https://ifixandrepair.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	C:/My%20Web%20Sites/zip/ifixandrepair.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://ifixandrepair.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=4.0.4)
